Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"TP","Crops and livestock products","351","China","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","56627","A","Aggregate, may include official, semi-official, estimated or calculated data"
"TP","Crops and livestock products","44","Colombia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","467","","Official data"
"TP","Crops and livestock products","44","Colombia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","408","","Official data"
"TP","Crops and livestock products","44","Colombia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","44","Colombia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","","Official data"
"TP","Crops and livestock products","44","Colombia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","20","","Official data"
"TP","Crops and livestock products","44","Colombia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","20","","Official data"
"TP","Crops and livestock products","45","Comoros","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","274","R","Estimated data using trading partners database"
"TP","Crops and livestock products","45","Comoros","5622","Import Value","116","Potatoes","2017","2017","1000 US$","76","R","Estimated data using trading partners database"
"TP","Crops and livestock products","45","Comoros","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","4","R","Estimated data using trading partners database"
"TP","Crops and livestock products","45","Comoros","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","R","Estimated data using trading partners database"
"TP","Crops and livestock products","46","Congo","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","1781","","Official data"
"TP","Crops and livestock products","46","Congo","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1411","","Official data"
"TP","Crops and livestock products","46","Congo","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","0","","Official data"
"TP","Crops and livestock products","46","Congo","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","0","","Official data"
"TP","Crops and livestock products","47","Cook Islands","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","337","R","Estimated data using trading partners database"
"TP","Crops and livestock products","47","Cook Islands","5622","Import Value","116","Potatoes","2017","2017","1000 US$","282","R","Estimated data using trading partners database"
"TP","Crops and livestock products","48","Costa Rica","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","2969","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5622","Import Value","116","Potatoes","2017","2017","1000 US$","1870","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","20","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5922","Export Value","116","Potatoes","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","21","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","40","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","349","","Official data"
"TP","Crops and livestock products","48","Costa Rica","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","300","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","38964","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5622","Import Value","116","Potatoes","2017","2017","1000 US$","9420","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","214","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5922","Export Value","116","Potatoes","2017","2017","1000 US$","63","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","85","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","3","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","107","Côte d'Ivoire","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","98","Croatia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","24551","","Official data"
"TP","Crops and livestock products","98","Croatia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","11277","","Official data"
"TP","Crops and livestock products","98","Croatia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","16601","","Official data"
"TP","Crops and livestock products","98","Croatia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","3557","","Official data"
"TP","Crops and livestock products","98","Croatia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","310","","Official data"
"TP","Crops and livestock products","98","Croatia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","366","","Official data"
"TP","Crops and livestock products","98","Croatia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","3","","Official data"
"TP","Crops and livestock products","98","Croatia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","2","","Official data"
"TP","Crops and livestock products","49","Cuba","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","16783","R","Estimated data using trading partners database"
"TP","Crops and livestock products","49","Cuba","5622","Import Value","116","Potatoes","2017","2017","1000 US$","8670","R","Estimated data using trading partners database"
"TP","Crops and livestock products","50","Cyprus","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","10871","","Official data"
"TP","Crops and livestock products","50","Cyprus","5622","Import Value","116","Potatoes","2017","2017","1000 US$","5849","","Official data"
"TP","Crops and livestock products","50","Cyprus","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","101197","","Official data"
"TP","Crops and livestock products","50","Cyprus","5922","Export Value","116","Potatoes","2017","2017","1000 US$","53843","","Official data"
"TP","Crops and livestock products","50","Cyprus","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","238","","Official data"
"TP","Crops and livestock products","50","Cyprus","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","375","","Official data"
"TP","Crops and livestock products","50","Cyprus","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","","Official data"
"TP","Crops and livestock products","50","Cyprus","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","3","","Official data"
"TP","Crops and livestock products","167","Czechia","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","182687","","Official data"
"TP","Crops and livestock products","167","Czechia","5622","Import Value","116","Potatoes","2017","2017","1000 US$","44388","","Official data"
"TP","Crops and livestock products","167","Czechia","5910","Export Quantity","116","Potatoes","2017","2017","tonnes","35797","","Official data"
"TP","Crops and livestock products","167","Czechia","5922","Export Value","116","Potatoes","2017","2017","1000 US$","11763","","Official data"
"TP","Crops and livestock products","167","Czechia","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1283","","Official data"
"TP","Crops and livestock products","167","Czechia","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1330","","Official data"
"TP","Crops and livestock products","167","Czechia","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","195","","Official data"
"TP","Crops and livestock products","167","Czechia","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","267","","Official data"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","11","*","Unofficial figure"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5622","Import Value","116","Potatoes","2017","2017","1000 US$","5","*","Unofficial figure"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","12","*","Unofficial figure"
"TP","Crops and livestock products","116","Democratic People's Republic of Korea","5922","Export Value","122","Sweet potatoes","2017","2017","1000 US$","3","*","Unofficial figure"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5610","Import Quantity","116","Potatoes","2017","2017","tonnes","551","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5622","Import Value","116","Potatoes","2017","2017","1000 US$","288","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5610","Import Quantity","122","Sweet potatoes","2017","2017","tonnes","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5622","Import Value","122","Sweet potatoes","2017","2017","1000 US$","1","R","Estimated data using trading partners database"
"TP","Crops and livestock products","250","Democratic Republic of the Congo","5910","Export Quantity","122","Sweet potatoes","2017","2017","tonnes","2","R","Estimated data using trading partners database"
